participant_code,problem_id,decision
0hbts6vw,170,0.0
0hbts6vw,151,1.0
0hbts6vw,134,0.0
0hbts6vw,173,1.0
0hbts6vw,179,0.0
0hbts6vw,142,0.0
0hbts6vw,155,1.0
0hbts6vw,164,1.0
0hbts6vw,123,0.0
0hbts6vw,154,1.0
0hbts6vw,156,0.0
0hbts6vw,176,1.0
0hbts6vw,144,1.0
7kobqh4y,157,1.0
c7hi5hxe,104,1.0
40mkg9cx,150,1.0
ij1l59gg,121,0.0
ulkiddzi,6,0.0
5x3n9zod,37,1.0
15j85xcw,164,1.0
uadqwbju,122,0.0
3dh6pud4,18,1.0
bnr2u7qv,26,0.0
656lftzw,9,0.0
z84hy24s,61,0.0
4yyt520p,28,0.0
r8nbfk4j,72,0.0
8lo4mqlr,145,1.0
6si2sgu1,163,0.0
gmqjzxja,167,0.0
3aeya6zm,9,0.0
2uv96ztp,153,1.0
gu2e97bw,72,1.0
bg0u13tu,178,1.0
cym2x99f,132,1.0
fzzf0355,104,1.0
fjfm8wvg,134,0.0
froetm24,176,0.0
btuckz6w,144,0.0
yjd3n7f8,40,1.0
13bkb2l7,179,1.0
pxyvkcls,124,1.0
paql08bs,29,0.0
ki6b3xv6,37,0.0
ki6b3xv6,33,1.0
w93m9pu9,141,0.0
w93m9pu9,160,1.0
w93m9pu9,173,1.0
ki6b3xv6,54,1.0
ki6b3xv6,58,1.0
ki6b3xv6,42,1.0
w93m9pu9,165,1.0
w93m9pu9,154,1.0
ki6b3xv6,39,0.0
ki6b3xv6,6,0.0
ki6b3xv6,44,0.0
ki6b3xv6,21,0.0
w93m9pu9,130,0.0
w93m9pu9,145,1.0
w93m9pu9,170,0.0
ki6b3xv6,31,0.0
ki6b3xv6,23,1.0
ki6b3xv6,13,0.0
ki6b3xv6,28,0.0
ki6b3xv6,50,1.0
w93m9pu9,131,1.0
ki6b3xv6,25,1.0
w93m9pu9,149,1.0
ki6b3xv6,4,0.0
ki6b3xv6,17,0.0
ki6b3xv6,53,0.0
w93m9pu9,140,1.0
ki6b3xv6,7,0.0
w93m9pu9,167,1.0
w93m9pu9,134,1.0
ki6b3xv6,22,1.0
w93m9pu9,122,1.0
ki6b3xv6,5,0.0
ki6b3xv6,43,0.0
ki6b3xv6,14,0.0
w93m9pu9,158,1.0
w93m9pu9,147,1.0
b2bdypdy,31,0.0
b2bdypdy,55,0.0
ki6b3xv6,46,1.0
w93m9pu9,152,1.0
ki6b3xv6,55,0.0
b2bdypdy,40,0.0
w93m9pu9,174,1.0
b2bdypdy,56,1.0
b2bdypdy,12,1.0
ki6b3xv6,11,0.0
ki6b3xv6,24,1.0
b2bdypdy,23,1.0
b2bdypdy,10,1.0
ki6b3xv6,1,0.0
ki6b3xv6,48,0.0
ki6b3xv6,10,1.0
ki6b3xv6,35,0.0
b2bdypdy,34,1.0
ki6b3xv6,19,1.0
ki6b3xv6,2,0.0
ki6b3xv6,49,1.0
b2bdypdy,22,1.0
ki6b3xv6,15,0.0
b2bdypdy,46,1.0
b2bdypdy,54,1.0
b2bdypdy,39,1.0
b2bdypdy,30,1.0
b2bdypdy,24,0.0
b2bdypdy,43,1.0
b2bdypdy,53,0.0
b2bdypdy,50,1.0
ij1l59gg,145,0.0
c76t64su,114,1.0
nz6rrfd2,124,0.0
ngwjbsfd,159,1.0
lw6jhw2d,16,1.0
aie57gly,52,1.0
uq2zge0m,163,0.0
5osyapu8,8,0.0
8o9nw82x,117,1.0
gmx52073,21,0.0
tcs2qn7r,126,0.0
qd9nqien,21,1.0
311wzeo9,85,1.0
r41aijcx,67,1.0
5lemen2q,58,0.0
hay2yk1s,101,1.0
lgmgwwza,108,0.0
31m2dwp7,42,1.0
il5o42n2,179,0.0
8a37bbl3,38,0.0
bnr2u7qv,48,1.0
rec15jry,161,0.0
um703sf7,163,0.0
a66d9ysf,88,0.0
x8mucljs,52,0.0
2uv96ztp,177,1.0
8lo4mqlr,133,1.0
86smzsq1,120,0.0
wejrgfzw,31,0.0
84dl3ehw,6,0.0
4yyt520p,50,0.0
0hbts6vw,120,0.0
edjvv63x,59,1.0
ux3omn71,16,1.0
gmqjzxja,153,1.0
bg0u13tu,167,1.0
c7hi5hxe,71,1.0
5osyapu8,23,1.0
c76t64su,66,0.0
wt676ndp,72,1.0
2mxoxdz0,37,1.0
84dl3ehw,50,0.0
caqyb7gs,49,1.0
c4ldoosh,39,0.0
c4ldoosh,13,0.0
c4ldoosh,4,1.0
c4ldoosh,1,1.0
caqyb7gs,8,1.0
caqyb7gs,55,0.0
c4ldoosh,35,0.0
caqyb7gs,38,1.0
c4ldoosh,55,0.0
caqyb7gs,42,1.0
c4ldoosh,58,0.0
caqyb7gs,58,0.0
caqyb7gs,17,1.0
c4ldoosh,12,1.0
c4ldoosh,3,0.0
c4ldoosh,6,0.0
c4ldoosh,23,1.0
caqyb7gs,54,1.0
c4ldoosh,5,1.0
caqyb7gs,33,0.0
w93m9pu9,129,0.0
caqyb7gs,0,0.0
caqyb7gs,44,0.0
w93m9pu9,142,1.0
caqyb7gs,26,0.0
c4ldoosh,52,1.0
c4ldoosh,15,0.0
w93m9pu9,168,1.0
w93m9pu9,169,0.0
caqyb7gs,9,1.0
w93m9pu9,157,1.0
w93m9pu9,121,1.0
w93m9pu9,159,1.0
caqyb7gs,20,1.0
w93m9pu9,135,0.0
w93m9pu9,162,0.0
w93m9pu9,151,1.0
caqyb7gs,22,0.0
c4ldoosh,11,1.0
c4ldoosh,28,0.0
c4ldoosh,47,0.0
c4ldoosh,54,1.0
c4ldoosh,0,0.0
c4ldoosh,17,0.0
c4ldoosh,26,1.0
c4ldoosh,34,1.0
c4ldoosh,21,1.0
c4ldoosh,42,1.0
c4ldoosh,36,1.0
c4ldoosh,38,0.0
c4ldoosh,50,0.0
c4ldoosh,9,0.0
c4ldoosh,24,1.0
c4ldoosh,2,1.0
c4ldoosh,10,1.0
c4ldoosh,37,1.0
p59sgh36,130,1.0
ngwjbsfd,173,0.0
hgrhemcr,27,1.0
dksznycj,96,0.0
8jbtml30,152,0.0
ij1l59gg,172,1.0
nbq6c2mi,123,0.0
cf35qdc5,68,0.0
uadqwbju,170,1.0
577b4egj,54,1.0
as5s2u0s,159,0.0
qd9nqien,4,1.0
daxbquzi,32,1.0
6m0vito1,64,0.0
ux3omn71,55,0.0
6si2sgu1,123,0.0
bnr2u7qv,50,1.0
mz1jgq31,147,1.0
tcs2qn7r,151,1.0
c7hi5hxe,117,1.0
c9ms80d2,33,1.0
5lemen2q,14,0.0
3g71ooa6,27,1.0
gu2e97bw,65,0.0
m6ztbh3j,18,1.0
84dl3ehw,59,1.0
x8mucljs,15,0.0
nky03x73,77,0.0
tav07b4v,163,0.0
b669bp1j,99,0.0
8o9nw82x,116,0.0
uq2zge0m,128,0.0
cym2x99f,123,1.0
2uv96ztp,152,1.0
edjvv63x,18,0.0
8ftronye,121,0.0
hay2yk1s,84,0.0
q9zquyqx,121,1.0
u3224hhn,65,0.0
ij1l59gg,129,0.0
wdx2ykht,166,1.0
b17rwtg5,8,0.0
n42v0nup,62,0.0
5qwgbghm,142,1.0
il5o42n2,136,0.0
3aeya6zm,38,0.0
6t712ucl,176,1.0
txhqo5zh,40,0.0
9em93p0h,56,1.0
5x3n9zod,21,0.0
2j5ki4ra,125,0.0
r8nbfk4j,104,0.0
aie57gly,25,1.0
g1njs4m9,141,1.0
lgmgwwza,91,0.0
z5mht8nv,52,0.0
ki6b3xv6,12,1.0
59fg8z73,83,0.0
59fg8z73,98,1.0
59fg8z73,97,1.0
59fg8z73,84,0.0
59fg8z73,112,1.0
59fg8z73,107,1.0
59fg8z73,110,0.0
59fg8z73,85,1.0
59fg8z73,75,0.0
59fg8z73,91,1.0
59fg8z73,63,0.0
59fg8z73,101,1.0
59fg8z73,80,0.0
59fg8z73,90,0.0
59fg8z73,82,0.0
59fg8z73,118,0.0
59fg8z73,61,1.0
59fg8z73,79,0.0
59fg8z73,77,0.0
59fg8z73,106,0.0
59fg8z73,64,0.0
59fg8z73,96,0.0
59fg8z73,71,0.0
59fg8z73,62,0.0
59fg8z73,108,1.0
59fg8z73,72,1.0
59fg8z73,76,1.0
59fg8z73,89,0.0
59fg8z73,78,0.0
59fg8z73,88,0.0
caqyb7gs,13,0.0
caqyb7gs,4,0.0
59fg8z73,94,0.0
caqyb7gs,12,0.0
59fg8z73,86,0.0
caqyb7gs,24,0.0
caqyb7gs,51,1.0
caqyb7gs,6,0.0
caqyb7gs,43,0.0
caqyb7gs,34,1.0
caqyb7gs,37,1.0
caqyb7gs,35,0.0
caqyb7gs,30,1.0
caqyb7gs,50,0.0
caqyb7gs,40,1.0
fjfm8wvg,136,1.0
fzzf0355,65,0.0
kq0n303c,16,1.0
0hbts6vw,145,0.0
45bin934,178,1.0
ux3omn71,53,1.0
w3lrvxzd,60,0.0
8lo4mqlr,130,0.0
froetm24,153,1.0
b6dgsfzn,117,1.0
8ftronye,172,1.0
c4ldoosh,45,0.0
vg47gghz,58,0.0
54mh2wza,108,0.0
nz6rrfd2,134,0.0
dksznycj,100,0.0
x8mucljs,54,1.0
408sg1pa,54,1.0
mz1jgq31,137,0.0
tav07b4v,153,1.0
htghw06i,75,0.0
edjvv63x,3,1.0
a66d9ysf,81,0.0
84dl3ehw,38,1.0
15j85xcw,169,0.0
rec15jry,139,0.0
mtgxxa9w,163,1.0
6si2sgu1,135,0.0
656lftzw,36,1.0
gb7hpkyx,144,0.0
31m2dwp7,11,0.0
il5o42n2,164,0.0
13bkb2l7,168,1.0
4yyt520p,10,0.0
5x3n9zod,45,0.0
nbq6c2mi,131,1.0
2mutfuwz,11,0.0
caqyb7gs,48,0.0
n42v0nup,92,1.0
daxbquzi,59,0.0
dibojjev,104,1.0
w93m9pu9,123,0.0
577b4egj,12,1.0
wdx2ykht,138,1.0
lgmgwwza,64,1.0
jq53i96m,59,1.0
yjd3n7f8,25,1.0
bnr2u7qv,21,0.0
r41aijcx,83,1.0
19g86fsy,114,1.0
b2bdypdy,35,0.0
gmx52073,27,1.0
r8nbfk4j,105,1.0
c76t64su,108,0.0
8a37bbl3,53,1.0
wt676ndp,113,1.0
htghw06i,115,1.0
aie57gly,16,0.0
86smzsq1,131,0.0
67za5nkc,165,1.0
bg0u13tu,170,1.0
foj6isin,156,0.0
dksznycj,81,0.0
x8mucljs,1,0.0
5x3n9zod,6,0.0
ngwjbsfd,153,1.0
jsiz3dfl,5,0.0
um703sf7,125,0.0
89ukvobv,172,1.0
c9ms80d2,17,0.0
w93m9pu9,155,1.0
paql08bs,42,1.0
gu2e97bw,170,0.0
gu2e97bw,172,0.0
gu2e97bw,124,1.0
gu2e97bw,129,0.0
gu2e97bw,155,1.0
gu2e97bw,142,1.0
gu2e97bw,174,1.0
gu2e97bw,126,0.0
gu2e97bw,132,1.0
gu2e97bw,171,0.0
gu2e97bw,154,1.0
gu2e97bw,179,0.0
gu2e97bw,121,1.0
gu2e97bw,173,1.0
gu2e97bw,127,1.0
gu2e97bw,134,1.0
gu2e97bw,140,1.0
gu2e97bw,144,0.0
gu2e97bw,133,0.0
gu2e97bw,148,0.0
gu2e97bw,149,1.0
gu2e97bw,145,0.0
gu2e97bw,125,1.0
gu2e97bw,123,0.0
gu2e97bw,175,0.0
gu2e97bw,168,0.0
gu2e97bw,136,1.0
gu2e97bw,152,0.0
gu2e97bw,162,0.0
gu2e97bw,137,1.0
gu2e97bw,151,1.0
ux3omn71,24,1.0
4yyt520p,57,1.0
c4ldoosh,44,1.0
c7hi5hxe,107,1.0
3dh6pud4,53,1.0
b669bp1j,75,1.0
dtpvkrbp,131,0.0
4tm3nhhl,152,0.0
577b4egj,6,0.0
59fg8z73,66,0.0
84dl3ehw,0,0.0
u36eu65k,142,0.0
il5o42n2,138,0.0
5osyapu8,48,1.0
8jbtml30,136,0.0
cym2x99f,142,1.0
1q3ldd9q,83,0.0
lw6jhw2d,25,1.0
ij1l59gg,122,1.0
uq2zge0m,122,0.0
froetm24,148,0.0
wejrgfzw,37,1.0
dibojjev,74,0.0
54mh2wza,85,1.0
8ftronye,170,1.0
ez0w0rx7,163,1.0
fjfm8wvg,143,0.0
mz1jgq31,170,1.0
r8nbfk4j,77,0.0
idkuxs7t,101,0.0
c76t64su,62,0.0
p59sgh36,98,1.0
txhqo5zh,2,0.0
edjvv63x,32,1.0
qd9nqien,83,0.0
qd9nqien,95,1.0
ega2rg43,22,0.0
3qo3lif8,14,1.0
ega2rg43,27,1.0
qd9nqien,87,0.0
qd9nqien,65,0.0
ega2rg43,13,0.0
ega2rg43,14,0.0
qd9nqien,69,0.0
ega2rg43,36,1.0
ega2rg43,52,0.0
3qo3lif8,2,0.0
ega2rg43,39,1.0
ega2rg43,6,0.0
ega2rg43,7,0.0
qd9nqien,60,1.0
qd9nqien,77,1.0
qd9nqien,75,1.0
ega2rg43,28,0.0
3qo3lif8,12,1.0
ega2rg43,37,1.0
ega2rg43,33,0.0
ega2rg43,26,0.0
qd9nqien,107,1.0
qd9nqien,67,0.0
ega2rg43,34,1.0
qd9nqien,85,1.0
qd9nqien,90,1.0
ega2rg43,49,0.0
qd9nqien,88,1.0
qd9nqien,84,0.0
ega2rg43,5,1.0
qd9nqien,82,0.0
ega2rg43,43,0.0
ega2rg43,16,0.0
ega2rg43,44,0.0
ega2rg43,38,0.0
qd9nqien,112,0.0
qd9nqien,109,0.0
qd9nqien,118,0.0
qd9nqien,100,0.0
qd9nqien,94,1.0
qd9nqien,111,0.0
ega2rg43,42,1.0
ega2rg43,12,1.0
qd9nqien,105,0.0
qd9nqien,97,0.0
ega2rg43,31,0.0
qd9nqien,92,0.0
qd9nqien,101,0.0
qd9nqien,104,1.0
ega2rg43,57,1.0
qd9nqien,68,0.0
ega2rg43,41,1.0
ega2rg43,18,0.0
ega2rg43,11,0.0
ega2rg43,45,0.0
ega2rg43,0,0.0
qd9nqien,108,0.0
qd9nqien,78,1.0
ega2rg43,10,1.0
ega2rg43,2,0.0
ega2rg43,30,1.0
ega2rg43,1,0.0
ega2rg43,17,0.0
a98g8eud,46,0.0
b2bdypdy,6,1.0
pa38o0y1,19,1.0
3uqffodl,56,0.0
3dh6pud4,34,1.0
gmqjzxja,136,0.0
lgmgwwza,82,0.0
x8mucljs,43,0.0
w93m9pu9,148,0.0
nbq6c2mi,170,0.0
4yyt520p,0,0.0
mtgxxa9w,176,1.0
f2ci52eq,55,0.0
0hwuo6mm,79,0.0
vg47gghz,43,1.0
hay2yk1s,106,0.0
bg0u13tu,147,1.0
bnr2u7qv,51,0.0
c76t64su,78,0.0
89ukvobv,160,1.0
13bkb2l7,152,0.0
paql08bs,7,0.0
408sg1pa,25,0.0
um703sf7,159,1.0
5x3n9zod,28,0.0
foj6isin,168,0.0
fzzf0355,116,1.0
c7hi5hxe,95,1.0
8a37bbl3,19,0.0
2mxoxdz0,33,0.0
jq53i96m,6,1.0
as5s2u0s,124,0.0
31m2dwp7,10,1.0
rec15jry,120,0.0
ux3omn71,45,1.0
jsiz3dfl,27,1.0
wdx2ykht,128,0.0
6si2sgu1,129,1.0
mz1jgq31,121,0.0
dibojjev,112,1.0
1q3ldd9q,66,0.0
40mkg9cx,177,1.0
59fg8z73,116,1.0
aie57gly,30,1.0
0hbts6vw,141,0.0
6m0vito1,112,1.0
84dl3ehw,11,0.0
c76t64su,72,1.0
daxbquzi,53,0.0
8jbtml30,135,0.0
hgrhemcr,43,1.0
nbq6c2mi,135,0.0
b669bp1j,119,0.0
uq2zge0m,136,0.0
qd9nqien,70,1.0
il5o42n2,130,1.0
656lftzw,26,0.0
5lemen2q,17,0.0
r41aijcx,107,0.0
illdwxg0,105,0.0
45bin934,130,1.0
ux3omn71,0,1.0
8o9nw82x,80,0.0
z84hy24s,75,0.0
311wzeo9,117,1.0
pa38o0y1,0,0.0
ij1l59gg,158,1.0
gmqjzxja,139,0.0
0hbts6vw,150,1.0
u36eu65k,127,0.0
gotmzwqt,177,1.0
um703sf7,153,1.0
cym2x99f,147,1.0
froetm24,129,0.0
6t712ucl,166,1.0
3qo3lif8,13,0.0
3qo3lif8,46,1.0
3qo3lif8,11,0.0
3qo3lif8,4,1.0
3qo3lif8,59,0.0
3qo3lif8,20,1.0
3qo3lif8,9,0.0
3qo3lif8,1,0.0
3qo3lif8,24,1.0
3qo3lif8,26,0.0
3qo3lif8,6,0.0
3qo3lif8,22,1.0
3qo3lif8,50,0.0
3qo3lif8,3,0.0
3qo3lif8,27,1.0
3qo3lif8,51,1.0
3qo3lif8,18,0.0
3qo3lif8,43,0.0
3qo3lif8,48,0.0
3qo3lif8,23,1.0
3qo3lif8,7,1.0
3qo3lif8,29,1.0
3qo3lif8,40,1.0
3qo3lif8,47,0.0
3qo3lif8,34,1.0
3qo3lif8,45,0.0
3qo3lif8,53,1.0
3qo3lif8,15,0.0
ulkiddzi,49,0.0
paql08bs,25,1.0
hay2yk1s,72,1.0
2j5ki4ra,160,1.0
ki6b3xv6,41,0.0
lgmgwwza,81,0.0
4yyt520p,34,1.0
uadqwbju,176,1.0
5mrxzb9u,2,1.0
5osyapu8,18,0.0
3dh6pud4,21,1.0
g1njs4m9,168,1.0
ngwjbsfd,139,0.0
wt676ndp,112,1.0
gmx52073,25,1.0
84dl3ehw,25,0.0
mz1jgq31,126,0.0
edjvv63x,38,1.0
q9zquyqx,142,0.0
il5o42n2,156,0.0
ij1l59gg,163,0.0
4tm3nhhl,176,1.0
ez0w0rx7,170,0.0
p59sgh36,77,0.0
z5mht8nv,26,0.0
86smzsq1,157,0.0
djg9or23,83,0.0
b6dgsfzn,116,1.0
ki6b3xv6,51,1.0
vg47gghz,23,0.0
tav07b4v,177,0.0
6si2sgu1,161,0.0
bg0u13tu,163,0.0
c7hi5hxe,105,1.0
19g86fsy,76,1.0
fjfm8wvg,122,0.0
84dl3ehw,5,1.0
ulkiddzi,13,0.0
5osyapu8,32,1.0
btuckz6w,159,1.0
40mkg9cx,160,1.0
gu2e97bw,130,0.0
5x3n9zod,22,1.0
b2bdypdy,19,1.0
3aeya6zm,4,1.0
z5mht8nv,57,1.0
6m0vito1,116,0.0
htghw06i,103,1.0
lgmgwwza,84,0.0
3dh6pud4,6,1.0
gmx52073,28,0.0
c4ldoosh,49,1.0
as5s2u0s,135,0.0
c7hi5hxe,92,0.0
ux3omn71,50,1.0
qd9nqien,71,0.0
edjvv63x,54,1.0
wejrgfzw,50,0.0
bnr2u7qv,15,0.0
f2ci52eq,38,0.0
w93m9pu9,124,1.0
13bkb2l7,137,0.0
aie57gly,46,1.0
mtgxxa9w,161,0.0
0vrxtaht,74,0.0
r8nbfk4j,115,1.0
g1njs4m9,162,0.0
3g71ooa6,3,1.0
rec15jry,166,0.0
ij1l59gg,128,0.0
8jbtml30,124,1.0
uq2zge0m,139,1.0
6t712ucl,161,0.0
c9ms80d2,36,1.0
8ftronye,146,0.0
5lemen2q,55,0.0
c76t64su,64,0.0
dksznycj,119,0.0
89ukvobv,152,0.0
m6ztbh3j,13,0.0
408sg1pa,45,0.0
5x3n9zod,12,0.0
gmqjzxja,130,1.0
hgrhemcr,16,0.0
1yrrf9lu,155,1.0
656lftzw,87,1.0
656lftzw,102,0.0
656lftzw,115,1.0
656lftzw,84,0.0
656lftzw,75,0.0
656lftzw,65,0.0
656lftzw,74,0.0
656lftzw,81,0.0
656lftzw,72,1.0
656lftzw,97,1.0
656lftzw,66,0.0
656lftzw,103,0.0
656lftzw,86,0.0
656lftzw,93,1.0
656lftzw,94,0.0
656lftzw,69,0.0
656lftzw,60,0.0
656lftzw,82,0.0
656lftzw,76,0.0
froetm24,167,1.0
b2bdypdy,29,0.0
wdx2ykht,127,0.0
a66d9ysf,104,0.0
mz1jgq31,140,1.0
ij1l59gg,177,1.0
5mrxzb9u,24,1.0
w93m9pu9,133,0.0
bg0u13tu,127,0.0
cym2x99f,157,0.0
wt676ndp,74,0.0
4yyt520p,20,0.0
a98g8eud,18,0.0
89ukvobv,161,0.0
4tm3nhhl,126,0.0
g1njs4m9,173,0.0
ngwjbsfd,148,0.0
6si2sgu1,145,1.0
z5mht8nv,1,0.0
8ftronye,141,0.0
9em93p0h,53,0.0
z84hy24s,108,1.0
mtgxxa9w,127,0.0
dibojjev,95,1.0
b669bp1j,70,1.0
0aqynwbr,17,1.0
9p5ze7yj,44,0.0
9p5ze7yj,50,0.0
9p5ze7yj,46,1.0
0aqynwbr,29,0.0
9p5ze7yj,17,0.0
9p5ze7yj,53,1.0
9p5ze7yj,47,1.0
9p5ze7yj,20,0.0
0aqynwbr,44,1.0
0aqynwbr,30,1.0
0aqynwbr,13,0.0
0aqynwbr,16,1.0
0aqynwbr,31,0.0
0aqynwbr,25,0.0
0aqynwbr,51,1.0
0aqynwbr,36,1.0
0aqynwbr,40,0.0
0aqynwbr,52,1.0
9p5ze7yj,15,0.0
0aqynwbr,33,0.0
0aqynwbr,27,1.0
9p5ze7yj,30,1.0
0aqynwbr,45,0.0
9p5ze7yj,14,0.0
9p5ze7yj,43,0.0
9p5ze7yj,3,0.0
0aqynwbr,10,0.0
0aqynwbr,24,1.0
0aqynwbr,46,0.0
0aqynwbr,43,0.0
0aqynwbr,6,0.0
0aqynwbr,28,0.0
0aqynwbr,20,1.0
9p5ze7yj,2,0.0
0aqynwbr,42,1.0
0aqynwbr,4,0.0
0aqynwbr,15,0.0
0aqynwbr,18,0.0
9p5ze7yj,21,0.0
9p5ze7yj,40,0.0
0aqynwbr,49,1.0
0aqynwbr,48,0.0
9p5ze7yj,52,0.0
0aqynwbr,5,1.0
0aqynwbr,22,0.0
0aqynwbr,1,0.0
9p5ze7yj,49,0.0
9p5ze7yj,54,1.0
9p5ze7yj,36,1.0
9p5ze7yj,58,0.0
9p5ze7yj,51,1.0
9p5ze7yj,37,0.0
656lftzw,96,0.0
9p5ze7yj,6,0.0
9p5ze7yj,33,0.0
9p5ze7yj,25,1.0
656lftzw,105,1.0
656lftzw,109,1.0
656lftzw,77,0.0
656lftzw,67,0.0
9p5ze7yj,42,1.0
656lftzw,100,1.0
656lftzw,111,0.0
9p5ze7yj,41,1.0
9p5ze7yj,7,0.0
656lftzw,98,1.0
9p5ze7yj,5,0.0
9p5ze7yj,1,1.0
656lftzw,113,1.0
656lftzw,79,1.0
656lftzw,73,0.0
656lftzw,117,1.0
656lftzw,78,1.0
qd9nqien,103,1.0
c7hi5hxe,114,0.0
ulkiddzi,40,1.0
lgmgwwza,116,1.0
um703sf7,124,0.0
0hbts6vw,127,0.0
1q3ldd9q,105,0.0
nbq6c2mi,134,1.0
c76t64su,76,0.0
ez0w0rx7,138,1.0
ux3omn71,10,1.0
jq53i96m,28,0.0
2mxoxdz0,43,1.0
86smzsq1,132,1.0
vg47gghz,59,1.0
19g86fsy,103,1.0
jsiz3dfl,38,1.0
as5s2u0s,178,1.0
fzzf0355,84,0.0
8o9nw82x,87,1.0
paql08bs,5,0.0
daxbquzi,28,0.0
wdx2ykht,155,1.0
foj6isin,176,1.0
qd9nqien,113,0.0
ki6b3xv6,56,1.0
p59sgh36,61,1.0
bzl7l24p,29,0.0
3uqffodl,102,0.0
lqtg0lya,33,0.0
3uqffodl,78,1.0
bzl7l24p,52,0.0
bzl7l24p,37,0.0
3uqffodl,99,0.0
bzl7l24p,26,0.0
lqtg0lya,1,1.0
bzl7l24p,57,1.0
lqtg0lya,52,0.0
3uqffodl,62,0.0
lqtg0lya,0,0.0
lqtg0lya,31,0.0
lqtg0lya,8,1.0
3uqffodl,65,0.0
bzl7l24p,31,0.0
bzl7l24p,48,0.0
lqtg0lya,34,1.0
lqtg0lya,55,0.0
lqtg0lya,57,1.0
3uqffodl,88,0.0
bzl7l24p,0,0.0
bzl7l24p,39,1.0
bzl7l24p,25,1.0
lqtg0lya,17,0.0
bzl7l24p,20,0.0
bzl7l24p,9,0.0
bzl7l24p,42,1.0
3uqffodl,113,0.0
bzl7l24p,1,1.0
3uqffodl,87,1.0
3uqffodl,63,1.0
bzl7l24p,33,0.0
3uqffodl,76,0.0
bzl7l24p,45,0.0
3uqffodl,66,1.0
3uqffodl,84,0.0
bzl7l24p,15,0.0
3uqffodl,91,1.0
3uqffodl,98,1.0
bzl7l24p,34,1.0
bzl7l24p,6,0.0
bzl7l24p,30,1.0
bzl7l24p,41,1.0
bzl7l24p,54,1.0
bzl7l24p,40,1.0
bzl7l24p,10,1.0
bzl7l24p,21,0.0
3uqffodl,75,1.0
3uqffodl,70,1.0
3uqffodl,105,0.0
3uqffodl,80,1.0
3uqffodl,86,0.0
3uqffodl,95,1.0
3uqffodl,94,0.0
3uqffodl,81,1.0
3uqffodl,77,0.0
3uqffodl,101,0.0
3uqffodl,90,0.0
bzl7l24p,27,1.0
3uqffodl,100,1.0
3uqffodl,69,0.0
bzl7l24p,38,0.0
3uqffodl,103,1.0
3uqffodl,61,0.0
bzl7l24p,49,1.0
bzl7l24p,47,0.0
bzl7l24p,2,0.0
bzl7l24p,59,0.0
bzl7l24p,36,1.0
bnr2u7qv,29,1.0
0hbts6vw,167,1.0
5mrxzb9u,26,0.0
3dh6pud4,32,1.0
59fg8z73,105,0.0
c4ldoosh,32,0.0
gu2e97bw,169,1.0
z84hy24s,73,0.0
3g71ooa6,11,0.0
15j85xcw,150,1.0
yjd3n7f8,30,1.0
w93m9pu9,171,1.0
uq2zge0m,121,0.0
ij1l59gg,138,1.0
txhqo5zh,34,1.0
cym2x99f,158,1.0
0vrxtaht,98,1.0
4tm3nhhl,156,0.0
ega2rg43,35,0.0
gmx52073,47,0.0
g1njs4m9,170,0.0
ki6b3xv6,57,1.0
qd9nqien,66,1.0
8ftronye,159,1.0
uadqwbju,156,0.0
gotmzwqt,121,0.0
408sg1pa,43,0.0
htghw06i,66,0.0
btuckz6w,126,0.0
4yyt520p,16,1.0
u36eu65k,171,0.0
nbq6c2mi,154,1.0
5x3n9zod,27,1.0
dibojjev,77,0.0
8jbtml30,142,0.0
2j5ki4ra,143,0.0
6m0vito1,75,1.0
u3224hhn,68,0.0
r41aijcx,106,0.0
f6469ral,40,1.0
lgmgwwza,86,0.0
froetm24,160,1.0
il5o42n2,170,1.0
54mh2wza,80,0.0
um703sf7,148,0.0
idkuxs7t,82,0.0
gmqjzxja,127,0.0
2mutfuwz,38,1.0
89ukvobv,121,0.0
45bin934,167,1.0
x8mucljs,12,1.0
mz1jgq31,161,0.0
c76t64su,119,0.0
408sg1pa,55,0.0
6si2sgu1,142,0.0
edjvv63x,26,0.0
13bkb2l7,150,0.0
0hbts6vw,172,1.0
40mkg9cx,154,1.0
aie57gly,57,1.0
fjfm8wvg,172,0.0
c7hi5hxe,84,0.0
htghw06i,102,0.0
daxbquzi,51,1.0
ulkiddzi,56,1.0
rec15jry,178,1.0
btuckz6w,154,1.0
3g71ooa6,36,1.0
ki6b3xv6,20,0.0
a66d9ysf,69,0.0
0vrxtaht,61,1.0
5osyapu8,38,1.0
5x3n9zod,16,1.0
6m0vito1,97,1.0
lw6jhw2d,14,0.0
p59sgh36,73,0.0
9723j3ot,171,0.0
6t712ucl,151,0.0
cym2x99f,160,1.0
gmx52073,19,0.0
9p5ze7yj,4,1.0
8a37bbl3,15,0.0
lqtg0lya,4,0.0
lqtg0lya,7,1.0
lqtg0lya,13,0.0
lqtg0lya,19,0.0
lqtg0lya,59,1.0
lqtg0lya,50,0.0
lqtg0lya,24,1.0
lqtg0lya,12,1.0
lqtg0lya,51,1.0
lqtg0lya,32,1.0
lqtg0lya,23,1.0
lqtg0lya,27,0.0
lqtg0lya,9,1.0
lqtg0lya,25,0.0
lqtg0lya,56,1.0
lqtg0lya,41,0.0
lqtg0lya,15,0.0
lqtg0lya,37,1.0
lqtg0lya,38,1.0
lqtg0lya,35,0.0
lqtg0lya,6,0.0
lqtg0lya,42,1.0
